"","id","added_by","date","library","model_name","task_id","dataset_id","acc","auc","specificity","precision","f1","recall"
"306","bb0d870e72bf75d97aa8bd9c51b2d1f1","wernerolaf","19-03-2019","mlr","classif.knn","classification_Class","openml_wine-quality-white",0.5725,NA,NA,NA,NA,NA
"307","e134cdc9d0e49c413970c5e0ace75663","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6746,NA,NA,NA,NA,NA
"308","e2f900123067e64382a90c6a771e6f82","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6754,NA,NA,NA,NA,NA
"309","e811552c86e0351f1bfc2303dc45bac5","PiotrMizinski","20-03-2019","mlr","classif.ranger","classification_Class","openml_wine-quality-white",0.6746,NA,NA,NA,NA,NA
"310","ef98a349ad29b6d70316c2aeb8156a6a","pmizinski","12-03-2019","caret","LMT","classification_Class","openml_wine-quality-white",0.6025,NA,NA,NA,NA,NA
"311","f1ac3e3591b3a882a2671d6a6c8eea85","pmizinski","04-03-2019","mlr","classif.boosting","classification_Class","openml_wine-quality-white",0.5386,NA,NA,NA,NA,NA
"312","771cfefedd7dfe4debdb734abf69b343","pysiakk","12-03-2019","caret","gaussprPoly","classification_domestic","openml_zoo",0.8614,NA,NA,NA,NA,NA
"313","2390585704694e2cc7d0fdeb0430afab","granatb","27-02-2019","mlr","classif.boosting","classification_predator","openml_zoo",0.6252,0.7073,NA,NA,NA,NA
"314","8a02f7f9da5dd25ee0cbd3fb18460913","granatb","13-03-2019","mlr","classif.rpart","classification_predator","openml_zoo",0.5252,0.568,0.6384,0.5515,0.4506,0.4976
"315","d14cf0d832c5e81a5b3f4e2457b54ee3","wernerolaf","19-03-2019","mlr","classif.rpart","classification_type","openml_zoo",0.841,NA,NA,NA,NA,NA
"316","147da89c2ea06175928b517c966f7594","witoldmerkel","13-03-2019","mlr","classif.ada","classification_venomous","openml_zoo",0.8904,0.7424,0.0833,0.9259,0.9402,0.9555
"317","0a342b9b7f65a057115b701123e06f26","MatiFilozof","13-03-2019","caret","Regularized Discriminant Analysis","classification_sex","toronto_abalone",0.5437,NA,NA,NA,NA,NA
"318","39d6ac02d37385aa5f665bfad6e92a56","MatiFilozof","13-03-2019","mlr","Training Neural Network by Backpropagation","classification_sex","toronto_abalone",0.4147,NA,NA,NA,NA,NA
"319","33dd7dad1fb2f36c82f3a0dfe2052aac","MatiFilozof","13-03-2019","mlr","Random Forest","classification_pixel.class","toronto_image-seg",0.9766,NA,NA,NA,NA,NA
